שעל,191
נוהג,191
נבלה,191
פת,191
בחול,191
בבת,190
טובא,190
מכשיר,190
כרבנן,189
קרוב,189
מבחוץ,189
לצורך,189
עבדים,189
בכסף,189
קאמרי,188
היתר,188
הבשר,188
סלע,188
משני,188
מלכות,188
בשלשה,188
תורת,187
רובו,187
שלם,187
בזו,187
במקדש,187
דהוו,187
ידענא,187
תן,187
מעילה,187
רגלים,186
רובא,186
מטה,186
יבם,186
חלק,186
אהל,186
גופה,186
תיפוק,186
חמה,185
נקרא,185
אמן,185
המוכר,185
באכילה,185
לחומרא,185
רביעית,184
שליש,184
באה,184
בפניו,184
זביד,183
לאיש,183
דמה,183
רנ,183
זימנא,183
בהנאה,182
שוין,182
דרבה,182
בשל,182
ניהו,182
מבפנים,182
קם,182
השמים,182
ביוט,182
לפניך,182
להכי,181
לאשה,181
עדיף,181
עירוב,181
אמורים,181
בערב,181
בידך,181
מומין,181
חומש,181
אילן,181
לשמואל,180
יוצאה,180
שדי,180
נזירות,180
באמצע,180
משיח,180
מניח,180
בחצר,180
צדיקים,180
אימר,180
שעשה,179
דאפילו,179
שמיה,179
עולת,179
ריבה,179
עמך,179
רבינו,179
המוציא,179
פסולין,178
הכלל,178
נתנו,178
השם,178
תשובה,178
קהלת,178
מצאו,178
מוסיף,178
אחות,178
רגליו,177
ישן,177
הבהמה,177
בלשון,177
חייבי,176
גופיה,176
עלייהו,176
כמין,176
קרב,176
פרי,176
נהי,176
מהא,176
מדקתני,176
מלכא,176
זימנין,176
מחבירו,175
נפק,175
לבר,175
קנין,175
דגים,175
ידים,175
עבירה,175
היוצא,174
האדם,174
מחוסר,174
בעיר,174
חשיב,174
פניו,174
איזו,174
זבין,173
אבידה,173
קשה,173
עפר,173
יקח,173
נכרי,173
בבהמה,173
שאינן,173
אימתי,172
לשמן,172
דמתני,172
בירושלים,172
שוטה,172
לעצמו,172
סאה,172
דכל,172
קידושין,172
פה,172
שבתורה,171
נמצאת,171
קטנים,171
שבהן,171
דאמרת,171
כאשר,171
עדיין,171
חמורה,171
נושא,171
אשכחן,171
מטלטלין,171
חג,171
יולדת,170
קראי,170
אבי,170
דעלמא,170
נאכל,170
יורד,170
ידיה,170
חציו,170
האידנא,169
מכה,169
דכע,169
נדבה,169
כלאים,169
מקיים,168
כדתניא,168
רוצה,168
חוששין,168
מוציאין,168
נותר,168
בחזקת,168
גמירי,168
דניאל,168
חבית,168
מ,168
רמינהו,167
שייר,167
דאילו,167
בעו,167
גיסא,167
צא,167
סת,167
מקבל,167
לרבה,166
לבו,166
אמת,166
דיקא,166
תלמידי,166
אלהיך,166
אנשים,166
טהרה,165
פליג,165
מחזירין,164
כעין,164
עין,164
מצה,164
חנם,164
בדא,164
מחשבה,164
ירדו,164
בתים,164
כתנאי,164
מרבה,164
בחדא,164
באשה,164
חוטא,164
כוליה,164
תפלה,164
מלח,163
חול,163
דעבד,163
אבן,163
טהורין,163
ידיעה,163
זר,163
מתים,163
חזיא,163
שפחה,162
גרושה,162
הבאה,162
במעשר,162
אדעתא,162
הכנסת,162
תיתי,161
עולין,161
לאמר,161
המטה,161
הלכך,161
קלא,161
סליק,161
צריכי,161
כחו,161
אוכלת,161
איקלע,161
שופטים,160
שמיע,160
נשיא,160
אלף,160
דיני,160
דא,160
בקדשים,160
אכלו,160
מדת,159
ירד,159
נפשך,159
מאחר,159
שכיר,158
היחיד,158
היין,158
עיניו,158
קורה,158
הך,158
באדם,158
כריתות,157
אמימר,157
הרגל,157
כדרך,157
שחל,157
נטל,157
האם,157
דבש,157
לאחרים,157
ממונא,157
הז,157
מלאכי,157
עכשיו,156
דאמרינן,156
שעת,156
נטמא,156
האמור,156
מתנות,156
מהלך,156
דאל,155
זכריה,155
ברכת,155
תם,155
מבוי,155
מרבנן,154
שקל,154
מתי,154
כלה,154
אור,154
יליף,154
בך,154
עילויה,154
אימת,154
תחתיו,153
לכאן,153
שילא,153
צמר,153
דינר,153
דידן,153
מש,153
דן,153
טעונין,153
מיהת,153
לאכילה,153
שומעין,153
מישראל,152
כסא,152
מזונות,152
בדק,152
יונה,152
ברהר,152
רואין,152
אבות,151
יאשיה,151
רמינהי,151
תוך,151
רעה,151
עצם,151
ישא,151
זוז,151
אחריות,151
נכסי,151
האיכא,151
שה,151
רשעים,151
לבונה,151
איפכא,151
הרואה,151
אזלינן,150
לשני,150
יוציא,150
אליהו,150
מחזיר,150
שמעתא,150
העולה,150
גדולים,150
מתן,149
גיטא,149
שמעתי,149
בחלב,149
שוחטין,148
מעוברת,148
שכיב,148
עמהן,148
לכהנים,148
לההוא,148
מתירין,148
בהדיה,147
בראשונה,147
שלה,147
משם,147
כת,147
בארבעה,147
אהדדי,147
אצלו,147
לעבודת,147
אזלא,147
למשה,146
לטמא,146
שבעת,146
הגשמים,146
כבש,146
נתנה,146
גזרה,146
מרבי,146
אכתי,146
תמיד,145
עוקבא,145
טעונה,145
נאמרה,145
כדאמר,145
אחותו,145
היכן,145
לעת,145
חזו,145
אגב,145
דינו,145
במועד,145
ראויה,145
באותה,145
ציבור,145
לכדתניא,145
באחת,145
מהאי,145
טובים,144
שרת,144
שוב,144
סדא,144
המקום,144
סהדי,144
בפלוגתא,144
זרק,144
הפר,144
קונם,144
הכלים,144
בעדים,144
תחלה,143
שטרא,143
שלי,143
שיר,143
בידיה,143
עלו,143
הצד,143
קדושת,143
בעינא,143
ששים,142
בימות,142
שלך,142
סברא,142
אונאה,142
יומי,142
הראשונים,142
טבילה,142
בשרו,142
בשמן,142
תק,142
שבעים,142
מעכב,142
ביצה,142
לפלוני,142
עובדא,141
הקדוש,141
ראשי,141
כוס,141
דמן,141
במתנה,141
פליגא,141
אסיפא,141
לעובד,140
מנו,140
באש,140
אלפים,140
תרומת,140
בתירא,140
תיהוי,140
אלהי,140
קיימי,140
תולה,139
כרש,139
הביאו,139
הרע,139
במינו,139
חל,139
לחולין,139
בטומאה,138
שומע,138
כתבו,138
קרו,138
קלה,138
קבע,138
שניהן,138
רג,138
במערבא,138
קדושין,138
לקבל,137
שכבר,137
שירה,137
קרחה,137
כבשים,137
האוכל,137
צדוק,137
הר,137
משפט,137
בטלה,137
חטין,137
אסתר,137
סופו,136
דעתו,136
נערה,136
שיכול,136
חזרו,136
למזבח,136
חולץ,136
חרס,135
אסר,135
דידי,135
התירו,135
הראשונה,135
שב,135
הוציא,135
עבדינן,135
אשכחיה,135
מדברי,134
דאביי,134
הושע,134
זכרים,134
גזר,134
יצתה,134
עג,134
משקה,134
ביני,134
עומדת,133
לשבת,133
הטומאה,133
שכינה,133
לכך,133
הבאין,133
לקולא,133
יוהכ,133
גמרא,133
לרבינא,133
לז,133
הב,133
הויין,133
מוצא,133
שתיהן,132
מברכין,132
עזרא,132
השדה,132
בצפון,132
אח,132
שימי,131
גשמים,131
מיעוט,131
הודה,131
פטר,131
סגי,131
נחש,131
ענבים,131
במי,131
נורי,131
יטמא,131
פורתא,131
יבמה,131
ביין,131
למפרע,131
מבטל,131
לצאת,130
שמנה,130
שחטו,130
לעמוד,130
רבשע,130
ראתה,130
דידה,130
ביניהן,130
חובתו,130
בחיי,130
מלתא,130
מבעי,130
מותרות,130
לערב,129
לחצר,129
עייל,129
עזאי,129
פרס,129
סכין,129
לחי,129
האחרון,129
נוטלין,129
החי,129
עצמות,129
דוסא,129
הפנים,129
טובה,129
שריא,128
הימנה,128
לוה,128
לוג,128
קפרא,128
בדם,128
איל,128
קידש,128
יראה,128
שינוי,128
בהאי,128
בשבועה,128
הקדשים,128
זונה,127
שעות,127
ליתי,127
ערוה,127
בנכסי,127
הראש,127
אבד,127
הפריש,127
בראשון,127
שבועת,127
מיעט,127
מעליא,127
עשירי,126
חנניה,126
השוה,126
חטאות,126
מטא,126
כמי,126
לאיתויי,126
יתבי,126
ידעי,126
עפ,126
בתולה,126
מצית,126
העושה,126
בשחיטה,126
אחין,126
איבעי,125
הנפש,125
דרא,125
טענת,125
זב,125
מקמי,125
כתיבי,125
הוינן,125
מתניתא,125
דמעיקרא,124
יחזור,124
שמחה,124
עלתה,124
צאן,124
מקח,124
בבא,124
באומר,124
לש,124
שחרית,124
בדקה,124
חצות,124
מיום,124
בבקר,124
כשירה,124
הראוי,123
כלפי,123
שבו,123
קומץ,123
דיין,123
דהוי,123
הלילה,123
מיתת,123
כשרין,123
מלמעלה,123
אביך,122
עירובו,122
בסקילה,122
שלחו,122
עריות,122
אבנים,122
כותב,122
